@relation normspam
@attribute text string
@attribute @@class@@ {norm,,spam}
@data
'merhaba öğretmenlik uygulaması  dersi  dönem alınıyor httpsebssakaryaedutr adresinden her bir dönemde yer alan dersleri görüntüleyebilirsiniz i̇ntibak yapılmaması bölüm kararıdır ancak henüz karar çıkmamış olduğu için değişiklik yapılmamış olabilir aksi yönde karar çıktı ise ve yanlışlık olduğunu düşünüyorsanız bölüm başkan yardımcıları ile konuyu görüşebilirsiniz yalnız bu uygulamaları başka bir bölümden aldıysanız doğal olarak bilgisayar öğretmenliği alanında tekrar almanız gerekir',norm
'ders duyurusu yedinci hafta makalesimerhaba yedinci hafta makale künyesi ve dosyası ektedir sunumu mehmet orhan ve mert yılmaz gerçekleştirecektir kolay gelsin',norm
'ders duyurusu kısa sınav mazereti hakkında arkadaşlar merhaba salı günü yapılan kısa sınavlara duyuru atmadan yaptığım için itiraz edenler oldu ,normalde derste çok kez söylemiş olmama rağmen derse katılmayan ve sonradan da dinlemeyenler olduğu için haberi olmayanlar olmuş olabilir ,normalde derslere aktif olarak girilmese bile tekrarlarının izlenmesi öğrenci yükümlülüğünde ancak ben de duyuru atmadığım için ve kısa sınav yüzdeleri fazla olduğu için kimsenin mağdur olmasını istemem sınava katılamayanlar bana mail yolu ile ulaşırlarsa onlara bir ödev verip notlandırmasını ona göre yapacağım anlayışınız için teşekkürler iyi günlern n',norm
'ders duyurusu sayın hüseyi̇n şi̇mşek ders saati ve veri seti sevgili arkadaşlar dersimize saat  da başlayacağız lütfen derse gelmeden dokümanlar içerisindeki ahp veri adlı dosyayı indiriniz i̇yi günler hali̇l i̇brahi̇m cebeci̇',norm
'siparişini teslim ettik merhaba  numaralı paketini teslim ettik alışverişinde bizi tercih ettiğin için teşekkür ederiz teslim aldığın ürün ile ilgili bir sorun yaşıyorsan buradan bildirebilirsin',norm
'şifre sıfırlama isteği şifren sıfırlansın mı @huseyinnsimsek için şifre sıfırlama isteğinde bulunduysan aşağıdaki doğrulama kodunu kullanarak işlemi tamamla böyle bir istekte bulunmadıysan bu epostayı yok sayabilirsin fiwngw',norm
'merhaba hocam yenilenebilir enerji sistemleri dersi kapsamında hazırlamış olduğum asenkron generatör deneyi hazırlık raporu ektedir gereğini arz ederim saygılarımlan',norm
'merhaba hocam bugün yapılan ve biraz önce sona eren yenilenebilir enerji sistemleri dersi ara sınavına ait cevaplarımı teknik aksaklıklardan dolayı uzem sınav sistemindeki arayüz üzerinden yükleyemedim bu epostaya ekleyerek size gönderiyorumdeğerlendirmek üzere kabul etmenizi arz ederim saygılarımla',norm
' sınıf yazılısının sos sayfasında zipgrade form var dört tane onun fotokopisini çek öğrenci mevcudu kadar makasla kes  parça olacak şekilde öğrencilere dağıtacaksınbunu yaparsan analiz yapmana gerek yokyazılı okumana da gerek yok',norm
'öğretmenlerin mesleki çalışma raporları aci̇l değerli öğretmen arkadaşlar erenler i̇lçe milli eğitim müdürlüğünün istemiş olduğu  eğitim öğretim yılı mesleki çalışmalar kapsamında yer verilen konular bazında karşılaşılan sorunlar ve çözüm önerilerine yönelik hazırlanacak raporlarınızı yukarıda boş bırakılan karşılaşılan sorunlar ve çözüm önerileri sütunlarını boş bırakmadan doldurarak hazırlamış olacaksınızdırayrıca her öğretmen yukarıda belirtilen bir konuyu seçip o konu ile ilgili bir dosya hazırlayıp  haziran  salı gününe kadar eposta veya bellek ile idareye teslim etmesi gerekmekted',norm
'nuretti̇n tepe ortaokulu okulumuzda öğreni̇m gören irakli ve türkmen öğrenci̇mi̇z yokturhüseyi̇n şi̇mşek',norm
'nuretti̇n tepe ortaokulu konu   el projesi kapsamında dağıtılacak olan engelli erişebilirlik cizhazı ve tablet bilgisayar dağıtımı okulumuzda ellerini ve kollarını kullanamayan öğrencimiz yoktur',norm
'nuretti̇n tepe ortaokulu ysöp  okulumuzda  yılları arasında ysöp kapsamında öğrenci kaydı yoktur',norm
'nuretti̇n tepe ortaokulu kütüphaneler haftasi kütüphaler haftasinda okulumuzda yapılan etkinlikler hafta boyunca tüm siniflarda okuma etki̇li̇kleri̇ yapildi  kutlama programi yapildi ve başarili öğrenci̇lere ki̇tap hedi̇yeleri̇ veri̇ldi̇',norm
'nuretti̇n tepe oo spor ve fi̇zi̇ki̇ etki̇li̇kler  eği̇ti̇m öğreti̇m yilinda spor ve fi̇zi̇ki̇ etkli̇nli̇kler dersi̇ni̇ seçen öğrenci̇ sayilari ekte sunulmuştur arz ederim',norm
'nuretti̇n tepe ortaokulu seçi̇m görev talebi̇   haziran  milletvekili seçimlerinde okulumuzdan görev almak isteyen personel listesi ekte sunulmuştur arz ederim',norm
'osym tcerenler kaymakamliği nurettintepe ortaokulu müdürlüğü okul adı            nurettin tepe i̇lkortaokulu kurum kodu     i̇lkokulortaokulu kurum müdürü   süfyan bi̇lgi̇ç kurum müdürü tc kimlik nosu  kurum müdürü cep    okul tel                 okul adresi           küpçüler mah  sokak erenlersakarya mail                    hsimsekh@hotmailcom  kurum mail @mebktr  @mebktr okulumuz öğretmenlerinin ösym sınavlarında görev almaları için gerekli olan sistem kaydını talep etmekteyiz gereğinin yapılmasını arz ederim',norm
'nuretti̇n tepe ortaokulu nuretti̇n tepe ortaokulu personeli̇ni̇n ek gösterge bi̇lgi̇leri̇n de eksi̇k olan personeli̇n bi̇lgi̇leri̇ güncelleni̇p kontrol edi̇lmi̇şti̇r arz ederim hüseyi̇n şi̇mşek',norm
'sinav görevi̇ nurettin tepe i̇lkokul ortaokulu olarak daha önce kaydımız var olup şuan sisteme girdiğimizde şifre kullanım süresi dolmuşturdiye bir ibare çıktığından sisteme giriş yapamıyoruz',norm
'nuretti̇n tepe ortaokulu okullar hayat olsun  okullar hayat olsun projesi̇ kapsaminda okulumuzda yapilan faali̇yetler proje kapsamında okulumuzda orman bölge müdürlüğü tarafından fidan dikimi  adet  aralık  hazır çi̇m       metrekare  aralık  belediye oyun alanları çizgileri  farklı oyun alanı çizimi eylül  yapılmıştır arz ederim',norm
'nurettin tepe ortaokului̇lkokulu  ulusal erişebilirlik sistemi okul bilgileri ilkokul ve ortaokul adına güncellenmiştirn  ',norm
'şi̇i̇rleri̇m ve nesri̇m i̇lkerci̇ği̇m beni̇m doğum günüm i̇çi̇n bu kadar güzel şi̇i̇r  mektup hi̇ç almamiştimmben kiz olsaydimm hali̇n dumandi seni̇nşaka bi̇ yana seni̇n her zaman yaninda bulabi̇leceği̇n dostlarin var bunu unutmasevgi̇leri̇mle geçmi̇ş doğum günü kutlu olsun',norm
'nurettintepe ortaokulu okulumuz müdür yardımcısı hüseyin şimşek  tarihinden itibaren okulumuzda müdür yardımcısı olarak çalışmaktadır',norm
'nuretti̇n tepe ortaokulu okulumuzdan  mersi̇n hi̇zmeti̇çi̇ eği̇ti̇m ensti̇tüsünde düzenlenecek  ölçme ve değerlendi̇rme  kursuna katilmak i̇steyen personeli̇mi̇z yoktur arz ederim',norm
'nurettin tepe ortaokulu hikmet arslanmetehan arslanrecep arslan  rabia arslan isimli öğrencilerin okulumuzda kayıtları bulunmamaktadır hüseyin şi̇mşek',norm
'nurettin tepe ortaokulu okulumuzdaki demirbaş bilgisayar malzemeleri  adet escort kasa  adet dente kasa  adet acer monitör   adet klavye  adet fotokopi makinası sharp',norm
'nuretti̇n tepe ortaokulu  ni̇san bi̇lgi̇ kültür yarişmasinina okulumuzdan katilacak öğrenci̇ li̇stesi̇ kübranur taşdemi̇r sinif i̇rem erçeti̇n                sinif nuray sayar                 sinif betül kaya                    sinif yedekn  ',norm
'nuretti̇n tepe ortaokulu devamsiz öğrenci̇ bi̇lgi̇ talebi  çar    tari̇h ve  sayili yazinida adi geçen mryam khalid muzahem  alkhaleeli̇si̇mli̇ öğrenci̇  okulumuz kayitlarinda yoktur hüseyi̇n şi̇mşek md yrd',norm
'sakarya il müftülünce açılacak görme engellilere yönelik kur an ı kerim ve temel dini bilgiler kursuna okulumuzdan katılacak görme engelli öğrencimiz yoktur',norm
'yeti̇şti̇rme kurslari  eğitim öğretim yılı açılan kurs sayısı  ders öğrenci sayısı        öğrenci kapanış i̇tibari ile katılan öğrenci sayısı  öğrenci',norm
'mesleki̇ çalişmlar okul raporu  haziran dönemi mesleki çalışmalar kapsamında okulumuzun hazırlamış olduğu mesleki çalışmalar kapsamında yer verilen konular bazında karşılaşılan sorunlar ve çözüm önerileri çizelgede sunulmuşturn  ',norm
'hizmetiçi eğitim planı kapsamında i̇htiyaç duyulan eğitim görevlileri nuretti̇n tepe ortaokulu hi̇zmet i̇çi̇ eği̇ti̇m kurslarinda görev almak i̇steyen personeli̇mi̇z yoktur',norm
'aöf sinav görevlendi̇rme erenler nuretti̇n tepe ortai̇lkokulu kurumumuzda görevli̇ personeli̇n aöf sinavlarinda görev alabi̇lmesi̇ i̇çi̇n şi̇fre almak i̇sti̇yoruz personel bi̇lgi̇leri̇mi̇z ek dosyada veri̇lmi̇şti̇r müdür yrd hüseyi̇n şi̇mşek tel   n  ',norm
'aday öğretmenler okulumuzda görevli aday öğretmen zehra yalçin a temel ve hazırlayıcı eğitim kursu sınavı  yeri ve tarihi bildirilmiştirn  n',norm
'atama sayın vekilim  şubat ataması heyecanı devam ediyor ve şubatta  bin öğretmen atamasının talepleri karşılamayacağı yadsınamaz bir gerçek  şubatta  öğretmen atamasi i̇stiyoruz grubu  bin civarı öğretmen ile her geçen gün artan baskıyla bu rakamın artması yönünde mücadele ediyor açık sayısı  bin ocakta emekliye ayrılacak öğretmen sayısı  ve şubat ayında  bin öğretmen ataması sonrası oluşacak tabloda açık sayısı  seviyesine inecektir şubatta  bin atama sayısı da açık sayısının azaltılmasına katkı sağlamayacaktır  atama konusunda desteklerinizi bekliyoruz teşekürler',norm
'orta öğretime kayıt yaptırmayan öğrenciler hakkında nuretti̇n tepe oo okulumuzdan  öğretim yılında  sınıfı bitirip orta öğretime kaydını yaptırmayan öğrencilere ulaşılmış ve açık lise ye kayıtları için yönlendirilmişlerdir öğrenci belgeleri ve transkripleri kendilerine verildi',norm
'siparişini aldık  merhaba  numaralı siparişini aldık siparişinin durumunu görüntülemek siparişinin iptalini gerçekleştirmek ve daha birçok işlem için hesabım  siparişlerim sayfanı kullanabilirsin',norm
'nisan ayı eekstre servisi sayın h ş  nolu kartınıza ait nisan  ayı ekstresine ekli pdf dosyasından ulaşabilirsiniz dönem borcunuz ve son ödeme tarihiniz aşağıda belirtilmektedir tl tutar usd tutar dönem borcutt asgari ödeme tutarıtt   son ödeme tarihitt saygılarımızla',norm
'vize sınavı hakkında arkadaşlar merhaba vize sınavı bu hafta salı günü  ders saati olan da başlayacaktır vizeye kadar epeyce konu işlediğimiz için sistemde yüklü olan ilk  haftadan sorumlu olduğunuzu bilmenizi isterim  haftayı vizeye dahil etmeme kararı aldım herkese şimdiden başarılar dilerim',norm
'ahmet bey merhaba nasılsınız perşembe günü yapmış olduğumuz telefonla görüşmemize istinaden talep etmiş olduğunuz teklifimiz ektedir bilginize sunarım',norm
'fatih bey merhaba mail adresinizi necati beyden aldım kurumsal emlak paketleriniz konusunda şirketimize gelerek sunum yapmanız mümkün mü konuya dair olumlu olumsuz bilgi vermenizi rica ederiz ömer kılıç  atak gayrimenkul',norm
'satış temsilcileri için hesap tablosu eğitimi merhaba hasan bey bölge müdürlerimiz siparişlerle ilgili şikayette bulundular satış temsilcilerimizin zayıf hesap becereilerinden dolayı siparişler yanlışlıklarla doluymuş ve bu bizim satışlarımızı zorluyormuş ben bunun için eğitim seçeneklerini araştırdım x eğitim danışmanlık kendi yerinde hesap tablosu üzerinde uygulamalı olarak bir eğitim öneriyor gerçi bu seçenek biraz pahalı ve satış gücümüzü tek bir lokasyonda toplamamızı gerektiriyor x eğitim danışmanlık ın diğer bir önerisi online kurs  buradada oline olarak hesap tablosu eğitim veriliyor bu kurs daha makul her bir temsilci bireysel olarak online bağlantı kurabiliyor kurs sonunda ilerlemeye göre sertifika veriliyor kurs ücretlerini ve kurs önerilerini aşağıdaki linlten bulabilirsiniz uygun olduğunu düşündüğünüz bir öneri varsa lütfen beni bilgilendirin kış satış kongresinden önce eğitimleri düzenlemek istiyorum  ilginiz için teşekkür ediyorum saygılarımla eğitim uzmanı ',norm
'satış temsilcileri için hesap tablosu eğitimi merhaba aysel eğitim çok iyi bir fikir çok haklısın satış temsilcilerimizin iletmiş olduğun konuda teknik bilgilerini geliştirmeye ihtiyaçları var göndermiş olduğun link için teşekkür ederim linki inceledim bir çok yararlı bilgi içeriyordu ancak üzülerek belirtiyorumki bildirdiğin eğitim ücreti için bu yıl bütçemizde yerk yok bununla birlikte bu eğitimin ne kadar önemli olduğunu bize gösterdiğin için  ben bu eğitimi gelecek yılın bütçesine öncelikli olarak ekleyeceğim saygılarımla sami saygın',norm
'hesap tablosu eğitimi için bütçeleme sevgili mustafa gelecek yıl bütçesinde hesap tablosu eğitimi harcamalarının eklenmesi için yardımına ihtiyacımız var satış temsilcilerimizin yaptıkları hataları ortadan kadırmak için bu eğitimi almaları gerekiyor biz şu anda bu sorunla ciddi anlamda mücadele ediyoruz maiilin ekinde sevdanın konuyla ilgili bana iletmiş olduğu bilgileri bulabilirsin buradan eğitimin önemini ihtiyacımızı ve eğitim seçeneklerini de görebilirsin yardımın için teşekkür ederim saygılarımla',norm
'bu başarılı yıl için teşekkürler sevgili öüşteri ilişkileri ekibi bir yıl önce bugün müşteri ilşkileri ekibi ilk kez bir araya geldi o zamandan bu yana müşteri tutma oranımız tek bir yıl içinde yüzde  arttı bu artış bizim sektör ortalamasının üzerindedir bu inanılmaz bir başarısizlerin uzun saatler yoğun çalışmalarınız sonucunda bu önemli projeyi başarıya ulaştırmanızı takdir ediyorum bu başarılarınızdan dolayı sizlere çok teşekkür ediyorum müşteri ilişkileri müdürü',norm
'dnlp metal işleri partnerlik hk değerli ekibimiz bildiğiniz gibi dnlp metal işleri lnm imalat ile partner olma fikrine olumlu bakmıştır bu partner olma fikri bizi de ilgilendiriyor ve süreci takip ediyoruz bu nedenle salı günü onlarla yapacağımız toplantıdan önce  bir takım iş modelleri üzerine beyin fırtınası yapmaya ihtiyacımız var lütfen bir dakikanızı ayırınız ve bu konu ile ilgili fikirlerinizi bu maili yanıtlayarak gönderiniz ',norm
'dnlp metal işleri partnerlik fikri hk değerli ekibimiz partnerlikle ve iş modelleriyle ilgili göndermiş olduğunuz fikirlerden ötürü sizlere teşekkür ederim tüm fikirleri salı günü yapacağımız teklife dahil etmiş bulunuyorum teklifi ekte gönderiyorum ve herbirinizin bunu gözden geçirmesini istiyorum lütfen önereceğiniz başka fikriniz varsa ya da değişmesi gerektiğini düşündüğünüz kısımlar varsa bana cuma günü akşam üstüne kadar gönderiniz tekrar teşekkür ederim',norm
'tebrik ederim sevgili hüsamettin satranç turnuvasında kazandığın birincilik ödülü için seni tebrik ederim bu konuda seni her zaman desteklediğimiz bilmeni isterim hatta bundan sonra şirken içinde de turnuva düzenleyeceğimizi düşünüyorum sürecin başkanlığınıda senin yürütmeni isterim dilersen bu konuda görüşlerini benimle paylaşabilir ve bunu nasıl gerçekleştirebileceğimizi bildirebilirsin sevgi ve saygılarımla',norm
'oryantasyon planı hk merhaba aykut bey  toplantımızda aldığımız karar neticesinde oryantasyon prosedürünü revize edip bundan sonraki işe alınan personeller için yeni oryantasyon prosedürünü uygulamaya başlayabiliriz konu hakkında desteğinizi beklemekteyim ps yeni oryantasyon planının revizeli hali ekte yer almaktadırsaygılarımla',norm
'can bey merhaba fatoku kaydet işleminde stok kartında detay kodu bulunamadı hatası aldığımız kayıtlar var en son talep ettiğinizde stok muhasebe detay kodlarını  yılını baz alacak şekilde güncellemiştik ancak şuanda tekrar bir güncelleme yapılmış olabilir mi yani biz fatoku kaydet yapmadan önce tekrardan byart deki stok kartlarındaki muhasebe detay kodlarını  de aynı olacak şekilde bir stok kartı güncellemesi işlemi yapalım mı  burada doğru olarak hangi şirketi baz alalım  saygılarımla',norm
