@relation normspam
@attribute text string
@attribute @@class@@ {tanitimlar,birincil,guncellemeler,sosyal}
@data
'şubat  tl world gold hesap özeti hesap özeti sayın hüseyi̇n şi̇mşek numaralı kredi kartınıza ait hesap özetinizi ekli dosyada bulabilirsiniz son ödeme tarihit şubat thesap özeti borcut tl asgari ödeme tutarıt tl eposta iletişimlerinde yurt dışı servis sağlayıcılarının da kullanılması nedeniyle finansal bilgiler yurt dışına çıkmakta ve bilgilerin güvenliği açısından risk teşkil edebilmektedir bu nedenle bankacılık ürün ve hizmetlerine ilişkin finansal bilgilerinizi eposta ile almak yerine bankamızın world mobil yapı kredi mobil veya i̇nternet şubesinden kolay ve güvenli bir şekilde ulaşmanızı tavsiye ederiz kredi kartı hesap özetiniz ile ilgili iletişim tercihlerinizi yapı kredi mobil veya i̇nternet şubesindeki mesajlar menüsünde bulunan eposta ayarı adımını takip ederek belirleyebilirsiniz hesap özeti açıklamalarını görmek için tıklayınız adobe readerthesap özetinizi görüntüleyemiyorsanız adobe reader yüklemek için tıklayınız',guncellemeler
'meb  hizmetiçi eğitim faaliyeti katılım bilgilendirmesi sn hüseyi̇n şi̇mşek    tarihleri arasında i̇stanbul ataşehir zübeyde hanım hizmetiçi eğitim enstitüsü ve akşam sanat okulu  ataşehi̇r  i̇stanbul adresinde yapılacak olan     uzaktan eğitim süreçlerinde öğretim becerilerinin geliştirilmesi eğitici eğitimi kursu isimli hizmetiçi eğitim faaliyetine kursiyer olarak alındınız faaliyete katılımınız hususunda gereğini bilgilerinize rica ederiz öğretmen yetiştirme ve geliştirme genel müdürlüğü not değerli öğretmenimiz  kasım  tarihlerinde ataşehiri̇stanbul zübeyde hanım hizmetiçi eğitim enstitüsünde düzenlenecek olan öğretmenlerin uzaktan eğitim süreçlerinde öğretim becerilerinin geliştirilmesi eğitici eğitimi kursuna görevlendirildiniz eğitime windows dizüstü bilgisayar  bit getirmeniz gerekmektedir eğitime gelmeden önce bilgisayarınıza httpmebaikcnpag adresindeki tüm dosyaları indirerek geliniz ulaşımınızı karayolu havayolu denizyolu veya demiryolu ile yapabilirsiniz eğitim son gün da bitecektir i̇yi çalışmalar not katılacağınız hizmetiçi eğitim faaliyetine ait standart eğitim programına httpoygmmebgovtrdosyalarstprg linki üzerinden ulaşabilirsiniz',birincil
'meb  eposta adresi doğrulama postası rsdmxrf referans ile üretilen eposta adresi doğrulama kodunuz  ',birincil
'siparişiniz teslim edildi dr ki̇tapt•teki̇tapt•tfi̇lmt•tmüzi̇kt•telektroni̇k oyun  konsolt•tkirtasi̇yet•tki̇şi̇sel ürünt•thobi̇  outdoort•thobi̇  oyuncak sayın nagihan şimşek dr web mağazasından verdiğiniz w nolu siparişiniz teslim edilmiştir bizi tercih ettiğiniz için teşekkür ederiz saygılarımızla dr web ekibi',birincil
'ürünleriniz kargoya verildi  tam teslimat  drcomtrtki̇taptteki̇tapttfi̇lmttmüzi̇kttelektroni̇k oyun  konsolttkirtasi̇yettki̇şi̇sel ürünt•thobi̇  outdoort•thobi̇  oyuncak sayın nagihan şimşek gönderime hazır olan ürünleriniz kargoya teslim edilmiştirsiparişinizin detaylarını ve tüm süreçlerini kargo hareketleri sayfasından takip edebilirsiniz kargo gönderi numarası siparişinize ait ürünler kargoya teslim edildikten  saat sonra sipariş takip sistemimizde aktif olup görülebilecektir ayrıca kayıtlı cep telefonu numaranıza kargo firması tarafından kargonuzun durumuna ait bilgilendirme smsleri gönderilecektirbizi tercih ettiğiniz için teşekkür eder keyifli alışverişler dilerizdr web ekibit kargoya teslim edilen ürünlertsuç ve ceza  hasan ali yücel klasikleritsavaş ve barış   kitap takımt atlas kıtalardenizlerkültürler arası yolculuk rehberitkargoya teslim edilmeyi bekleyen ürünler',birincil
'dr gönderinizi aldık kargomsende sayın nagihan şimşek dr gönderinizi teslim aldık teslimat anında temassız teslimat kod veya tckn kullanımı zorunludur kargomsende olarak sizin ve çalışanlarımızın sağlığını ve gönderilerinizin güvenli teslimatını önemsiyoruz bu süreçte fiziksel teması azaltmak amacıyla temassız teslimat kodu veya tc kimlik numarası tckn kullanımı ile teslimat yapıyoruz  temassız teslimat kodunuz gönderiniz dağıtıma çıkarıldığında dr ile paylaştığınız cep telefonunuza sms veveya eposta kanalıyla iletilecektir gönderilerinizi temassız teslimat kodu veya tckn kullanmadan teslim almak istiyorsanız  httpskrgsndef bağlantısından bu seçimi onaylamanız gerekmektedirsizlere daha iyi hizmet verebilmemiz için dr ile paylaştığınız üyelik bilgilerinizi kontrol etmenizi rica ederizsaygılarımızla',birincil
'ürünleriniz paketlendi ki̇tapteki̇taptfi̇lmtmüzi̇ktelektroni̇k oyun  konsoltkirtasi̇yetki̇şi̇sel ürünthobi̇  outdoorthobi̇  oyuncak sayın nagihan şimşek dr web mağazasıdan vermiş olduğunuz w nolu siparişinizdeki ürünlerin paketleme ve fatura kesim işlemleri  tarihinde tamamlanmıştır paketiniz kargoya verildiğinde takip bilgileri tarafınıza iletilecektir siparişinizin süreçlerini sipariş bilgilerim sayfasından takip edebilirsiniz bizi tercih ettiğiniz için teşekkür eder keyifli alışverişler dileriz dr eticaret ekibi paketlenen ürünler suç ve ceza  hasan ali yücel klasiklerit savaş ve barış   kitap takımt atlas kıtalardenizlerkültürler arası yolculuk rehberitn  ',birincil
'dr earşiv fatura dr sayın müşterimiz elektronik arşiv faturası uygulamasını kabul ederek milyonlarca ağacın kurtarılmasına katkıda bulunduğunuz için teşekkür ederiz alışverişinize ait fatura bilgilerinizi ve faturanızın basılabilir görüntüsünü aşağıda bulabilirsinizbizi tercih ettiğiniz için teşekkür ederiz',guncellemeler
'siparişiniz hakkında sayın tnagihan şimşek sipariş numarası w lütfen bu numarayı kaybetmeyiniz siparişinizin durumuna ait bilgileri w adresinden takip edebilirsinizsiparişiniz seçmiş olduğunuz teslimat zamanlamasına göre tarafınıza teslim edilecektirkargo gönderi numarası siparişinize ait ürünler kargoya teslim edildikten sonra  saat içerisinde tercih ettiğiniz teslimat seçeneğine göre sipariş takip sistemimizde aktif olup görülebilecektir ayrıca kayıtlı cep telefonu numaranıza kargonuzun durumuna ait bilgilendirme smsleri gönderilecektir sipariş takibi yaparken bu hususları göz önünde bulundurmanızı rica ederiz',birincil
'şifre yenileme şi̇fre yeni̇leme merhaba @nhcss yeni şifreni oluşturmak için aşağıdaki linke tıkla',birincil
'telefon numaranız hesabınızdan kaldırıldı siparişlerinde hepsipay cüzdanımı kullan hızlı öde hep kazanti̇ncelettelefon numaranızı doğrulamanız gerekiyor veri güvenliğinizi önemsiyor ve gerekli tedbirleri alıyoruz bu kapsamda artık bir cep telefonu numarası sadece bir hesapta kaydedilip doğrulanabiliyor nolu telefon numaranız nn@gmailcom tarafından kaydedilip doğrulandığı için hesabınızdan kaldırıldıbu hesap üzerinden alışverişe devam edebilmek için telefon numaranızı doğrulamalısınız',guncellemeler
'yüz yüze eğitici eğitimleri başvurusu meb duyuru değerli öğretmenlerimiz öğretmen yetiştirme ve geliştirme genel müdürlüğü ve unicef işbirliğinde okul öncesi öğretmenlerinin harmanlanmış ortamlarda öğretimi farklılaştırmaya yönelik çalışmalar yürütülmektedir bu kapsamda  kasım   kasım aralık  ve  aralık  tarihlerinde yüz yüze eğitici eğitimler planlanmaktadır eğitimlere başvurmak isteyen öğretmenlerimiz  kasım  tarihleri arasında verimebgovtr adresinden ilgili formu doldurarak başvurularını gerçekleştirebilirler',birincil
'eğitici eğitimleri başvurusu hk meb duyuru değerli öğretmenlerimiz okul öncesi ve sınıf öğretmenlerinin uzaktan eğitim süreçlerinde okuma yazma ve matematik öğretimi becerilerinin geliştirilmesi çalışması milli eğitim bakanlığı ve unicef işbirliğinde yürütülmektedir konuya ilişkin  ilimizde öğretmen kapasitesinin güçlendirilmesi için okul öncesi öğretmenlerine  eylül ekim  ve  ekim  tarihleri arasında eğitici eğitimleri yapılacaktır eğitimlere katılmak isteyen okul öncesi öğretmenlerimizin httpverimebgovtr',birincil
'ödeme dekontunuz p paytr önemli lütfen bu epostayı yanıtlamayın soru ve sorunlarınız için tıklayın httpswwwneshllycomtödeme dekontu httpswwwneshllycom sitesinden yapmış olduğunuz  tl ödeme işleminiz tamamlandı i̇şlem onay tarihi   i̇şlem numarası p sipariş i̇çeriği anti̇agi̇ng göz kremi̇ ml yüz temi̇zleme köpüğü ödemeniz ekstrenizde paytrneshlly açıklamasıyla görünecektir',guncellemeler
'merhabalar sevgi̇li̇ öğretmen arkadaşlarimyine çok emek vererek sizler için harika bir plan hazırladım severek kullanacağınıza eminim sınıflarınızda size eşlik edebilmek benim için büyük bir mutluluk sınıfınızda bana yer verdiğiniz için ayrıca teşekkür ederim i̇nşallah güzel bir eğitim öğretim yılını birlikte tamamlayacağız linklerin başlıklarında neler olduğunu belirttim linkleri tek tek indirmenizi tavsiye ederim wifi ye yakın olun dosyaları size winrar dosyası olarak gönderiyorum  büyük dosyalar olduğu için sıkıştırıp gönderiyorum dosyaları indirdikten sonra dosya üzerine gelip sağ tiklayin ve buraya çikart seçeneği̇ne basin bu şekilde dosyalar winrardan çıkar ve daha kolay kullanırsınız hepi̇mi̇ze güzel bi̇r yil di̇li̇yorum  sevgi̇ler  nalan öğretmen',birincil
'siparişin yola çıkmaya hazır kadınterkektçocuktsportayakkabı  çantatkozmetiktev  yaşam  numaralı siparişin hazır sevgili nagihan şimşek  numaralı siparişinde bulunan aşağıdaki ürünleri yola çıkmak üzere hazırladıkürünler yola çıktığında kargo firması tarafından sms ile bilgi paylaşılacak siparişlerim sayfasındaki kargo takip linkine tıklayarak güncel durumu takip edebilirsin şimdiden güzel günlerde kullanmanı dileriz yüzlerce marka tarzına uygun en yeni koleksiyonlar avantajlı teklifler her zaman boynerden',birincil
' mayıs   mayıs haftası ege ve arkadaşları uzaktan eğitim planları mstf erskn merhaba arkadaşlar  haftasının uzaktan eğitim planları hazır artık planlarımızda günlük akışın yanı sıra haftalık akış da bulunuyor bazı müdürler haftalık akış istiyor diye ayrıca canlı ders takip formunu da ekledik planlarımızı velileri ile paylaşmakta sorun yaşayanlar whatsapp gruplarımıza katılıp planlarımızı direkt olarak velilerine iletebilirler ayrıca öğretmen arkadaşlarınızı whatsapp ve telegram gruplarımıza davet ederek hem bizleri hem de onları sevindirebilirsiniz her perşembe bir sonraki haftanın planlarını gruplarımızda paylaşıyoruz size sadece “ilet” basıp veli grubunuza iletmek kalıyor  whatsapp gruplarımız httpbitlyegewhatsapplar telegram grubumuz httpbitlyegetelegram  pazartesi httpsdrivegooglecomfiledngmcfgaahxjlehcfjeggisnarhviewusp=sharing  salı httpsdrivegooglecomfilediyqsqhiezthfpgkuigvtpyiqvie usp=sharing  perşembe httpsdrivegooglecomfiledlptgvtnuyvsijdxeiupjtmmuefviewusp=sharing  cuma httpsdrivegooglecomfiledguoycporugrzucqbqusodtqviewusp=sharing plan ve raporlar httpsdrivegooglecomdrivefolderscyyjafxgmzbteapvqtmyowuauqusp=sharing velilere gönderilecek whatsapp mesajları httpsdrivegooglecomdrivefoldersfujljwvoihfxfpzzdwuzzihpqusp=sharing haftalık akış httpsdrivegooglecomfileddnhyhgsjwqqkjojrsxeymrdoviewusp=sharing canlı görüşme takip formu httpsdrivegooglecomfiledfnmpohuvlizbfblpdafmwpflngviewusp=sharing çarşamba günü şuan için resmi tatil olarak gözüktüğü için çarşamba gününe plan hazırlamadık eğer uzaktan eğitim yapılacak diye bir yazı gelirse çarşamba günü için de plan hazırlarız ',birincil
'siparişiniz kargoya verildi penticom  siparişiniz kargoya verildi sayın  numaralı siparişiniz kargoya verilmiştir siparişinizin kargo durumunu aşağıdaki kargo takip adresi yardımıyla izleyebilirsiniz httpselfservisyurticikargocomreportssswdocumentdetailaspxdocid= siparişinizle ilgili sorularınız için lütfen sitemizin müşteri hizmetleri bölümünü ziyaret edin penticom ile alışveriş yaptığınız için teşekkürlersaygılarımızla',tanitimlar
'emeklilik sözleşmeniz hk musteri bilgilendirme sayın  otomatik katılım kapsamındaki numaralı emeklilik sözleşmenize ait yıllık hesap bildirim cetveliniz ekte bilgilerinize sunulmuştur sözleşmenizle ilgili her türlü sorunuz için wwwturkiyehayatemeklilikcomtr adresini ziyaret edebilir ya da     numaralı i̇letişim merkezimizi arayabilirsiniz saygılarımızlan',guncellemeler
'osym sınavları uludere şehit mehmet paksoy i̇lkokulunda öğretmenim osym sınavlarına görevli işlemleri için başvuru yaptığımda puan güncelleme uyarısı veriyor tercih yapamıyorum bu adrese mail atmam isteniyor konu ile ilgili yardımcı olursanız sevinirim',birincil
'çanta fiyat  model   çanta modelinizin fiyatını öğrenebilir miyim',birincil
'nisan ataması sayın cumhurbaşkanım dün atama ile ilgili müjdeli haber geldiğinden beri içimde yeni umut kapıları açıldı   bin öğretmen atamasının nisan ayında olması ailece en büyük isteğimiz biz annelerimizin duaları ile sınava girdik onların duası ilede nisan ayı ataması talep ediyoruz ben de yeni  anneyim ve inanıyorum sayenizde nisan oğlumun rızk ayı olacak  lütfen bu müjdeli haberi bizlere kurul toplantısı sonrasında verin saygılarımlan',birincil
'kırk bin atama talebi lütfen nisan ayı için kırk bin öğretmen atama isteğimize destek verin',birincil
'sipariş iptal  nolu siparişimi iptal ediniz',birincil
'microsoft hesabı parola değişikliği microsoft hesabı ekibi parolanız değişti nn@hotmailcom microsoft hesabınızın parolası   eet tarihinde değiştirildi siz yaptıysanız bu epostayı görmezden gelebilirsiniz kullanılan güvenlik bilgileri siz yapmadıysanız hesabınızın güvenliği ihlal edilmiş demektir lütfen şu adımları uygulayın  parolanızı sıfırlayın  güvenlik bilgilerinizi gözden geçirin  hesabınızı nasıl daha güvenli bir hale getirebileceğinizi öğrenin ayrıca güvenlik bildirimleri almamayı seçebilir veya bildirimleri alacağınız yeri değiştirebilirsiniz teşekkürler microsoft hesabı ekibi',birincil
'ikea i̇nternet mağazası – üyelik aktivasyon onay ikea türkiye sayın ikea üyeliğiniz başarıyla oluşturulmuştur güzel tasarımlı kaliteli ve kullanışlı binlerce mobilya ve ev aksesuarını iyi fiyata bulabileceğiniz wwwikeacomtrye hoş geldiniz beğendiğiniz ürünleri alışveriş sepetinize ekleyerek alışverişinizi tamamlayabilir ya da beğendiğiniz ürünlerden favori listeleri oluşturabilirsiniz favori listelerinizin çıktısını alabilir eposta olarak gönderebilir veya listedeki ürünleri alışveriş sepetinize ekleyerek hemen satın alabilirsiniz üye girişi için tıklayınızi̇nternetten alışveriş hakkında daha detaylı bilgi için tıklayınızn',guncellemeler
'paketiniz kargoya verildi hepsiburada siparişlerinde hepsipay cüzdanımı kullan hızlı öde hep kazanti̇nceletpaketiniz kargoya verildi  ekim çarşamba günü belirttiğiniz adrese teslim edilecektir',birincil
'randevu iptal mail bildirimi randevu bilgilendirme mesajı sayın randevu bilgileri aşağıda yer alan randevunuz iptal edilmiştir',birincil
